0,1,2,3,4,5
0,1468292226,Tue Apr 07 00:47:21 PDT 2009,NO_QUERY,Taylerose,"nooooo!! i was doing so good, im not allowed to cry.. ughhh, staying up late makes me think about stuff.. "
0,1468292303,Tue Apr 07 00:47:23 PDT 2009,NO_QUERY,Randalliser,"my forehead is starting to feel like someone has cut a slice out of it. oh, that's right, someone cut a slice out of my forehead today "
0,1468292332,Tue Apr 07 00:47:23 PDT 2009,NO_QUERY,amyknapp,"@annemarike oh no  owies, when will that happen? "
0,1468292648,Tue Apr 07 00:47:30 PDT 2009,NO_QUERY,D3vilishAngel,thinking of pay day.....another 3 weeks to go  lol
0,1468292687,Tue Apr 07 00:47:31 PDT 2009,NO_QUERY,SweetThing109,@allstarninja my choices are limited since they blocked my hulu.. 
0,1468292740,Tue Apr 07 00:47:32 PDT 2009,NO_QUERY,Mark_Mc,waiting for my flight. slumming it in the departure lounge. 
0,1468292992,Tue Apr 07 00:47:37 PDT 2009,NO_QUERY,The_Gunn_Man,area nightclub making ï¿½8 out of the bewilldered uni students who have arrived home. while the poor folk like me have to struggle on 
0,1468293310,Tue Apr 07 00:47:44 PDT 2009,NO_QUERY,rodpetrovic,it is just me. uninstalled #rails 2.3.2 and tried with a fresh 2.2.2 app - still no dice. obviously something bizarre in my setup 
0,1468293596,Tue Apr 07 00:47:51 PDT 2009,NO_QUERY,laowai,"@jcturner yeah, not good. even going back to 2.2.1 didn't resolve it. "
0,1468293739,Tue Apr 07 00:47:54 PDT 2009,NO_QUERY,arw21,@tasouls what stupid show were you watching? lol. not that there is any shortage. 
0,1468294106,Tue Apr 07 00:48:02 PDT 2009,NO_QUERY,chicamuchacha,still waiting and missing my baby boy! 
0,1468294384,Tue Apr 07 00:48:07 PDT 2009,NO_QUERY,honkandwave,omg house what did i ever do to you   
0,1468294499,Tue Apr 07 00:48:10 PDT 2009,NO_QUERY,Sophhs,"@_adriii omgosh, they're like biscuits, so so so yum. xd you haven't lived until you've eaten them missy :p &amp; i miss you too  x"
0,1468294780,Tue Apr 07 00:48:15 PDT 2009,NO_QUERY,pearlbones,tooo early. im running late. 
0,1468295011,Tue Apr 07 00:48:20 PDT 2009,NO_QUERY,jesustoastcakes,i don't feel so hot.... 
0,1468295045,Tue Apr 07 00:48:21 PDT 2009,NO_QUERY,djrivard,leaving koh tao  start of journey back to bangkok  http://twitpic.com/2y5uv
0,1468295118,Tue Apr 07 00:48:22 PDT 2009,NO_QUERY,rsefuck,"@cuckolds i'm being set up again except now i'll have to watch her with 2 huge membered guys, i feel like a hat stand "
0,1468295134,Tue Apr 07 00:48:23 PDT 2009,NO_QUERY,ems_london,@fionamccarthy i am sure it will! i have got loads to do today 
0,1468295166,Tue Apr 07 00:48:23 PDT 2009,NO_QUERY,ladykillerr,ps just broke my fucking phone 
0,1468295776,Tue Apr 07 00:48:36 PDT 2009,NO_QUERY,scienide77,not many people from my home town using irl connect ... 
0,1468295930,Tue Apr 07 00:48:39 PDT 2009,NO_QUERY,Misssarahnoir,@xjerx she's at the ritz lol but been there before and it's ok for a gig! not got any more planned  what about you?
0,1468296233,Tue Apr 07 00:48:46 PDT 2009,NO_QUERY,XLucySX,is at work!!!  xx
0,1468296363,Tue Apr 07 00:48:49 PDT 2009,NO_QUERY,Josephus,@katyrullman this is why you need to not be over in the old world. i misses hanging out and being awkward with you 
0,1468296547,Tue Apr 07 00:48:52 PDT 2009,NO_QUERY,LuvChrisMartin,@aplusk it amazes me men like you actually exist... i hope i find someone someday who will love and value me 
0,1468296603,Tue Apr 07 00:48:54 PDT 2009,NO_QUERY,joelfrancis25,is going to school to do dt 
0,1468296694,Tue Apr 07 00:48:56 PDT 2009,NO_QUERY,bridwag,"@juzley yaaaay, maybe i should've gone "
0,1468297110,Tue Apr 07 00:49:07 PDT 2009,NO_QUERY,amyamoore,@mileycyrus i guess counting sheep didn't work  hope you get some sleep!
0,1468297577,Tue Apr 07 00:49:14 PDT 2009,NO_QUERY,7_7,/really/ need to clean the sensor in my slr. as it is i will be doing spot removal from several hundred pictures 
0,1468297766,Tue Apr 07 00:49:18 PDT 2009,NO_QUERY,cutthetension,woken up by someone hammering &gt;&lt; they have stopped now and i can't get back to sleep 
0,1468297944,Tue Apr 07 00:49:22 PDT 2009,NO_QUERY,Scottfoshawdj,has a hangover 
0,1468298018,Tue Apr 07 00:49:23 PDT 2009,NO_QUERY,jmroskell,is stuck in traffic 
0,1468298286,Tue Apr 07 00:49:30 PDT 2009,NO_QUERY,Rhiand92,"@_elliee haha yeah, i thought it would be much more complicated :') and well ive just got home from school, we've not got holidays  x"
0,1468298380,Tue Apr 07 00:49:32 PDT 2009,NO_QUERY,griffybabyyyy,i think i have tonsillitis 
0,1468298918,Tue Apr 07 00:49:44 PDT 2009,NO_QUERY,xdokkenx,@mileycyrus i would too if it meant spending a day in heaven w/my mom and getting to see her again. 
0,1468298983,Tue Apr 07 00:49:45 PDT 2009,NO_QUERY,pjakobs,"@foxwhisperer clean, but it resulted in the soft top beaing soaked wet, so i couldn,t open it  should be dry now"
0,1468299018,Tue Apr 07 00:49:46 PDT 2009,NO_QUERY,nevvty,#mhbigcatch 8oz golem  but finally got a wight - 3oz
0,1468299331,Tue Apr 07 00:49:53 PDT 2009,NO_QUERY,UnmistakableRFC,"@nick_carter time for warcraft yes, but for a simple game of a group of fans no  just let us know if u figure it out, you want the prize?"
0,1468299644,Tue Apr 07 00:50:00 PDT 2009,NO_QUERY,justinezeisman,@yopatrizzle not sure to tell u the truth  it's been so long since i've seen him but ask sumo's daddy @paulskratch he has full custody lol
0,1468300175,Tue Apr 07 00:50:08 PDT 2009,NO_QUERY,Lulabelli,really wish i could see eddie izzard on tour  damn the stupid expensive tickets!!! cake or death?!!!
0,1468300652,Tue Apr 07 00:50:17 PDT 2009,NO_QUERY,jpcajas,i can't sleep i'm stressing out  jpc &lt;3
0,1468301028,Tue Apr 07 00:50:25 PDT 2009,NO_QUERY,LeahEarnshaw,"think im an insomniac, i just cant sleep..    birthday in 5 days... oh yay. ~_~"
0,1468301176,Tue Apr 07 00:50:28 PDT 2009,NO_QUERY,euthanAJA,*cough*cough*cough* that's all i seem to do right now 
0,1468301308,Tue Apr 07 00:50:32 PDT 2009,NO_QUERY,ignati,@kal_penn most confusing hour of my life. 
0,1468301479,Tue Apr 07 00:50:35 PDT 2009,NO_QUERY,madhu_bhishma,another long and slow day ahead ... *sigh!*  
0,1468301531,Tue Apr 07 00:50:37 PDT 2009,NO_QUERY,courtybourty,@islandnene83 well you didnt even consult me to see what my plans were. maybe they changed...and they did. so thanks.   
0,1468301542,Tue Apr 07 00:50:37 PDT 2009,NO_QUERY,theapple,dang! i'm lazy  i've begun three short stories in the last three weeks... and never finished anything. will. have. more. focus.
0,1468301700,Tue Apr 07 00:50:40 PDT 2009,NO_QUERY,one_four_three,"@lostmeself ;; uh.. february something, haha!  imy! "
0,1468302465,Tue Apr 07 00:50:59 PDT 2009,NO_QUERY,Cioot,@mizzchievouz am sorry to say but it is still in the air 
0,1468303745,Tue Apr 07 00:51:23 PDT 2009,NO_QUERY,kibbum,holy shindigs.  thats hot.
0,1468303842,Tue Apr 07 00:51:25 PDT 2009,NO_QUERY,Squishtof,is thinking he's going to have to reinstall wow as it simply refuses to update to 3.1.0  irritating times  it'll take forever 
0,1468304084,Tue Apr 07 00:51:30 PDT 2009,NO_QUERY,nettyp,okie dokie my tweoples its been a long day and i have to be in the city by 10 am boooooooooooo  good night my lovelies &lt;3
0,1468304197,Tue Apr 07 00:51:33 PDT 2009,NO_QUERY,Ronamurder,hoping i can fall asleep after watching knowing.  definitely wasn't national treasure 
0,1468304373,Tue Apr 07 00:51:37 PDT 2009,NO_QUERY,Suspiremedia,i think my email / domain is being blocked by  akismet 
0,1468304596,Tue Apr 07 00:51:41 PDT 2009,NO_QUERY,vivavar,blip.fm is undergoing maintenance.  http://blip.fm/
0,1468304785,Tue Apr 07 00:51:45 PDT 2009,NO_QUERY,nrotschafer,@yayfuckbuddies haha i would but you won't 
0,1468304799,Tue Apr 07 00:51:46 PDT 2009,NO_QUERY,beccoombsdean,"why is it that anytime that i plan what do, i get sick and all the plans go out the window. "
0,1468304873,Tue Apr 07 00:51:47 PDT 2009,NO_QUERY,zbrass,@rodrigo very grey morning 
0,1468304945,Tue Apr 07 00:51:49 PDT 2009,NO_QUERY,MJtwitchat,feeling ill and sorry for myself 
0,1468305031,Tue Apr 07 00:51:51 PDT 2009,NO_QUERY,maraem,o have too much on my mind and is trying to write it all down so maybe i can get some sleep before class...it's not really working 
0,1468305085,Tue Apr 07 00:51:52 PDT 2009,NO_QUERY,chrismehigan,@cufa getting lots of dentist time myself at the moment. very stressfull and sore  take it nice and easy for the rest of the day!
0,1468305298,Tue Apr 07 00:51:57 PDT 2009,NO_QUERY,stu_thom,coke zero mobile site broken... on iphone anyway...   http://twitpic.com/2y5xp
0,1468305782,Tue Apr 07 00:52:07 PDT 2009,NO_QUERY,ria_awesome,"&quot;bruce springsteen embarks on world tour.&quot; apparently, oz is on some other, unworldly planet "
0,1468305783,Tue Apr 07 00:52:07 PDT 2009,NO_QUERY,TattooedGumball,today i got2do shopping 4easter! &lt;3 malachi xx owww i'm so sore too 2day 
0,1468305790,Tue Apr 07 00:52:07 PDT 2009,NO_QUERY,3lla,being grumpy. abu dhabi is so boring. there really is nothing to photograph and no one to go with 
0,1468306256,Tue Apr 07 00:52:17 PDT 2009,NO_QUERY,rsmarsha,"@kel_marshall tell me about it, had some mortgage quotes last sat. going to be skint for the next 30 years. "
0,1468306295,Tue Apr 07 00:52:21 PDT 2009,NO_QUERY,djsiddall,is hoping the posty delivers my pink tickets 
0,1468306620,Tue Apr 07 00:52:26 PDT 2009,NO_QUERY,Jillian268,@rustyrockets do i sense a blog coming on?  too bad i have to leave in like 10 mins   xxx
0,1468306726,Tue Apr 07 00:52:28 PDT 2009,NO_QUERY,geeneeyes,the house is one big mess. everything is crammed in my bedroom while they do up the other rooms 
0,1468306794,Tue Apr 07 00:52:30 PDT 2009,NO_QUERY,chrissnelling,not liking being back at work this morning 
0,1468306873,Tue Apr 07 00:52:34 PDT 2009,NO_QUERY,unicorngirl,"argh, opened my crisps upside down.  i hate that. "
0,1468306901,Tue Apr 07 00:52:32 PDT 2009,NO_QUERY,AdeleMeichan,feeling really really ill 
0,1468307110,Tue Apr 07 00:52:36 PDT 2009,NO_QUERY,cole007,blazing row with boy. tantrums all round. missed train and now standing on platform feeling guilty 
0,1468307546,Tue Apr 07 00:52:46 PDT 2009,NO_QUERY,Hazelia,don't have any hot water.... 
0,1468307584,Tue Apr 07 00:52:47 PDT 2009,NO_QUERY,Didix2,@enibeni lol im sorry! love ya! stupid dating coach that makes me feel self-conscious about my hair 
0,1468308163,Tue Apr 07 00:53:01 PDT 2009,NO_QUERY,DenzelBurks,@joenoia wass up lovely i anit show you no love yet... 
0,1468308294,Tue Apr 07 00:53:01 PDT 2009,NO_QUERY,briiiiiiian,"worst dream ever, and not my usual nightmare either. the worst part is its probably gonna come true "
0,1468309097,Tue Apr 07 00:53:20 PDT 2009,NO_QUERY,Jurg3ns,pfff i want to go back to bed i feel horrible today 
0,1468309113,Tue Apr 07 00:53:20 PDT 2009,NO_QUERY,arisan,i also want easter break / pï¿½sklov! 
0,1468309382,Tue Apr 07 00:53:26 PDT 2009,NO_QUERY,B20boy,can't sleep and dunno why! 
0,1468309761,Tue Apr 07 00:53:35 PDT 2009,NO_QUERY,ryezak,biking is hard ya'll 
0,1468310350,Tue Apr 07 00:53:48 PDT 2009,NO_QUERY,tashhhhhhh,@dougiemcfly morning  i'm really upset  my rabbit ran away last night  and the postman woke me up early  reply? ilu x.
0,1468310979,Tue Apr 07 00:54:02 PDT 2009,NO_QUERY,CharlT88,off to the drs its too early 
0,1468311182,Tue Apr 07 00:54:07 PDT 2009,NO_QUERY,Phib3r_0ptik,man my internet is slow atm 
0,1468312591,Tue Apr 07 00:54:36 PDT 2009,NO_QUERY,giny21,is looking at the gray sky. the sun has been stolen again 
0,1468312934,Tue Apr 07 00:54:43 PDT 2009,NO_QUERY,hepi,has a very painful shoulder this morning 
0,1468313074,Tue Apr 07 00:54:46 PDT 2009,NO_QUERY,JustMTB,4.52 am ... i'm 2 tired 2 think!!!!... peace out!!!!... m... 5564583833755523.... 811... 
0,1468313226,Tue Apr 07 00:54:50 PDT 2009,NO_QUERY,divasoria,i will say it out loud - i miss you a-hole and your answers to my iphone questions. now who will help me upgrade to 3.0? 
0,1468313230,Tue Apr 07 00:54:50 PDT 2009,NO_QUERY,TimbreWithLove,"my heart is abused with so many hurtful lies, and truths. i hate being sappy about these kind of things. i hate it "
0,1468313255,Tue Apr 07 00:54:51 PDT 2009,NO_QUERY,richstokes,so. fucking. bored. of. work 
0,1468313503,Tue Apr 07 00:54:56 PDT 2009,NO_QUERY,sethjeffery,landed funny on my foot this morning while jumping down the stairs and i twisted it. quite sore now.. 
0,1468313741,Tue Apr 07 00:55:02 PDT 2009,NO_QUERY,cheeseyy,in a taxi on the way to get pizza. bad traffic and headache. worst. 
0,1468313951,Tue Apr 07 00:55:05 PDT 2009,NO_QUERY,mattsantucci,"@xombiexs of course. what aren't they remaking?    at least with haley, i have a bit of hope."
0,1468314060,Tue Apr 07 00:55:07 PDT 2009,NO_QUERY,nicolestjohn,i had a migraine and now i can't sleep. boo  
0,1468314253,Tue Apr 07 00:55:12 PDT 2009,NO_QUERY,sobayaki,"for some reason, i have a strong urge to draw illustrations for novel covers. "
0,1468314615,Tue Apr 07 00:55:18 PDT 2009,NO_QUERY,mercuryspectra,"prodigy were ace last night! only managed a few hours sleep last night, not feeling myself today        have a cool day guys."
0,1468314693,Tue Apr 07 00:55:20 PDT 2009,NO_QUERY,JordH09,has realised that this time it might actually be final 
0,1468314843,Tue Apr 07 00:55:23 PDT 2009,NO_QUERY,superne,having a horrible headache day and nose bleeding...awful feeling 
0,1468314947,Tue Apr 07 00:55:25 PDT 2009,NO_QUERY,stripeboy,"just found that if i use windows 7 to browse twitter.com, the firewall software will automatically turns off, and the pc hangs. "
0,1468315010,Tue Apr 07 00:55:26 PDT 2009,NO_QUERY,guydavies,back to work with a bump!  the long weekend is definitely over 
0,1468315165,Tue Apr 07 00:55:30 PDT 2009,NO_QUERY,SleepyGeek,"curses, my yoghurt exploded in my bag on the way to work. now everything smells like toffee "
0,1468315899,Tue Apr 07 00:55:46 PDT 2009,NO_QUERY,TimbreWithLove,"my heart is abused with so many hurtful lies and truths. i hate being sappy about these kind of things. i hate it  gold for syf, k?"
0,1468315952,Tue Apr 07 00:55:48 PDT 2009,NO_QUERY,Mel_xXx,"ias awake, but has to go into school today "
0,1468316454,Tue Apr 07 00:56:00 PDT 2009,NO_QUERY,Augustina22CA,"im lonely  keep me company! 22 female, california"
0,1468316495,Tue Apr 07 00:56:01 PDT 2009,NO_QUERY,wilsonlim,in genting now! but i now at gohtong jaya using com... 
0,1468316547,Tue Apr 07 00:56:01 PDT 2009,NO_QUERY,lleeann,@vishal_ud yeah got no choice.. 5am not to study.. 5 am to reach class on time for the paper   hows eco treating you?
0,1468316597,Tue Apr 07 00:56:03 PDT 2009,NO_QUERY,abhian,@sloth13 isliye call nahi kiya baad me..thinking ki ab to tu movie dekh raha hoga 
0,1468316655,Tue Apr 07 00:56:04 PDT 2009,NO_QUERY,zuziazuziulka,gloomy weather...again 
0,1468317166,Tue Apr 07 00:56:15 PDT 2009,NO_QUERY,whitejediguy,*sigh... gonna take a while to find all the files  argh
0,1468318009,Tue Apr 07 00:56:33 PDT 2009,NO_QUERY,CareyMetcalfe,is sad that the march break is over 
0,1468318249,Tue Apr 07 00:56:41 PDT 2009,NO_QUERY,XFearLessX,@mileycyrus awww u seriously have the cutest dog miley! sorry your not with her now  hope u get some sleep! xoxo
0,1468318282,Tue Apr 07 00:56:39 PDT 2009,NO_QUERY,smithcdau,"qr + veolia fail! translink, the buses and trains don't align, so the early train is just as late as the  bus one hour later "
0,1468318960,Tue Apr 07 00:56:55 PDT 2009,NO_QUERY,jess22t,@crackcouture wow! that sounds fun! nah just going to melbourne for a couple of days unfortunately 
0,1468318995,Tue Apr 07 00:56:56 PDT 2009,NO_QUERY,hancohen,has tonsilitis on my birthday 
0,1468319163,Tue Apr 07 00:57:02 PDT 2009,NO_QUERY,egg104,@jeffkang greeeeat but now i ate all my hard work away 
0,1468319310,Tue Apr 07 00:57:03 PDT 2009,NO_QUERY,andrewspeck1101,@ellendeg ellen......... do my messages not get to you.......  if you didn't notice i'm sad. i try so hard to communicate wif u
0,1468319768,Tue Apr 07 00:57:13 PDT 2009,NO_QUERY,SweetThing109,"observe &amp; report was premiering at the chinese theater i was driving by slowly but only saw the reporters &amp; red carpet, no stars "
0,1468319784,Tue Apr 07 00:57:13 PDT 2009,NO_QUERY,katkathir,tried with smsjunction.com.. but got odbc driver errors.  
0,1468319805,Tue Apr 07 00:57:14 PDT 2009,NO_QUERY,nxomega,@ch0en huh?? like what?? i didnt know? 
0,1468319895,Tue Apr 07 00:57:15 PDT 2009,NO_QUERY,barbsrad,"i had plans today, and now i'm scared of you know, moving, for fear of teh boke  fml."
0,1468320003,Tue Apr 07 00:57:17 PDT 2009,NO_QUERY,felloff,just heard eminem's new single. it's official. he fell off. : just heard eminem's new single. it's official. he fell off. 
0,1468320257,Tue Apr 07 00:57:24 PDT 2009,NO_QUERY,zen_habits,a bit under the weather the last coupla days -- workouts have been low in energy. 
0,1468320352,Tue Apr 07 00:57:26 PDT 2009,NO_QUERY,ariasink,it's a nice day for once and chibi and i are stuck at home waiting for a parcel 
0,1468320355,Tue Apr 07 00:57:26 PDT 2009,NO_QUERY,npfanzine,@officialrandl where's the update? or have i missed something 
0,1468320485,Tue Apr 07 00:57:28 PDT 2009,NO_QUERY,dorkusmalorkus,@ellisonrox awwww  but she will be on tomorrow @ 4. i will still watch her show even though you guys persecute me. are you far away? 
0,1468321090,Tue Apr 07 00:57:42 PDT 2009,NO_QUERY,amberrrrr93,its the holidays and i still bloody insist on waking up at school times 
0,1468321382,Tue Apr 07 00:57:48 PDT 2009,NO_QUERY,Phylop,"finger hurts, can't sleep even after my vicoden &amp; alcohol combo... "
0,1468321926,Tue Apr 07 00:58:01 PDT 2009,NO_QUERY,indiegirl175,"i fell tired, i want to sleep, but im almost done with some work, and i need to go to the bathroom "
0,1468321932,Tue Apr 07 00:58:01 PDT 2009,NO_QUERY,Fentoozler66,is missing her roo and totally ready to be over this stupid sickness....arghhh 
0,1468321965,Tue Apr 07 00:58:01 PDT 2009,NO_QUERY,elfinamsterdam,@icedcoffee they end up back as read only ... and still the error persists. i cant add anything to the library now   so cant update my ...
0,1468322073,Tue Apr 07 00:58:03 PDT 2009,NO_QUERY,Seattle_Dude,@delicatelyreal  i feel your pain
0,1468322109,Tue Apr 07 00:58:04 PDT 2009,NO_QUERY,marand313,i need to post a video!!!!  but i'm stuck...
0,1468322124,Tue Apr 07 00:58:04 PDT 2009,NO_QUERY,janakatarina,@nixpineda i miss youuu. 
0,1468322438,Tue Apr 07 00:58:12 PDT 2009,NO_QUERY,Oli_li,penalty scored at tynecastle. still got beat though! 
0,1468322471,Tue Apr 07 00:58:13 PDT 2009,NO_QUERY,steve228uk,"@duncn revision, again.  oh, and morning @itscammy!"
0,1468322781,Tue Apr 07 00:58:20 PDT 2009,NO_QUERY,darthhamster,nobody likes leatherhead. 
0,1468323001,Tue Apr 07 00:58:25 PDT 2009,NO_QUERY,mrcelebrity,okay bbs &lt;3 does anyone know where i can get info on how night clubs in l.a. cost? i wanna rent one out next year please  i'll invite yall
0,1468323068,Tue Apr 07 00:58:26 PDT 2009,NO_QUERY,kristinafloyd,has got combined ear and toothache and wants to rip her face off.  *stamps foot*
0,1468323072,Tue Apr 07 00:58:26 PDT 2009,NO_QUERY,ozlyn,"@laratron alas, i have no pimms "
0,1468323119,Tue Apr 07 00:58:27 PDT 2009,NO_QUERY,bopeepsheep,"i don't think i like the saw ride at thorpe park. the tv ad makes me feel sick, so goodness knows what the ride would do. "
0,1468323495,Tue Apr 07 00:58:35 PDT 2009,NO_QUERY,shmulyh,just joined twitter and doesnt know anyone yet... 
0,1468324066,Tue Apr 07 00:58:49 PDT 2009,NO_QUERY,dennisvdbogert,"pfff, rearanging database "
0,1468324465,Tue Apr 07 00:58:58 PDT 2009,NO_QUERY,meLanieee1994,is wishing he loved me 
0,1468324485,Tue Apr 07 00:58:58 PDT 2009,NO_QUERY,HeidiRochelle,@heidimontag the hills episodes were so sad   ps. love your name
0,1468324530,Tue Apr 07 00:59:00 PDT 2009,NO_QUERY,dangerousdanone,watching dj emir battle his computer for supreme ruler of the studio.  i think the computer is winning 
0,1468324670,Tue Apr 07 00:59:03 PDT 2009,NO_QUERY,karbotweets,&quot;flight of the conchords&quot; suddenly disappeared from spotify 
0,1468324687,Tue Apr 07 00:59:02 PDT 2009,NO_QUERY,ntoll,kids up at the crack of dawn... i'm still full of cold. bleh  starting work... #stuckrecord
0,1468324862,Tue Apr 07 00:59:06 PDT 2009,NO_QUERY,xxLizzy,naar haddow. racket mee! wahey 
0,1468325111,Tue Apr 07 00:59:11 PDT 2009,NO_QUERY,ididntvote4you,@breonna  why not saturday??
0,1468325243,Tue Apr 07 00:59:14 PDT 2009,NO_QUERY,athinkingman,"for some reason i can't explain, i know st peter won't call my name "
0,1468325296,Tue Apr 07 00:59:15 PDT 2009,NO_QUERY,ehu,@marleyuk i think you spoke too soon - big black rain cloud charging towards town now 
0,1468325361,Tue Apr 07 00:59:17 PDT 2009,NO_QUERY,futurefirstlady,and i didnt end up seeing it  bumma...some ppl are being a pain
0,1468327818,Tue Apr 07 01:00:09 PDT 2009,NO_QUERY,moonscraps,is with the flu... 
0,1468327876,Tue Apr 07 01:00:09 PDT 2009,NO_QUERY,punk_smooth,isnt there any way we could update twitter through our cellphones 
0,1468328133,Tue Apr 07 01:00:13 PDT 2009,NO_QUERY,LadyErlynne,"@vindiekins aww, you're leaving me?  just was hoping for input -- i have avatars in the rp thread on mtp. torn on personality..."
0,1468328328,Tue Apr 07 01:00:16 PDT 2009,NO_QUERY,piyushgupta,@krist0ph3r thats damn sad   hope things will be fine after gud lunch...
0,1468328399,Tue Apr 07 01:00:17 PDT 2009,NO_QUERY,preehistoric,"@sinktoswim,  hopefully it will be!!"
0,1468328603,Tue Apr 07 01:00:21 PDT 2009,NO_QUERY,crouchy,"just enabled activesync on my google apps account, i can now sync my contacts and calendars over the net, but no mail as of yet "
0,1468328945,Tue Apr 07 01:00:27 PDT 2009,NO_QUERY,meLanieee1994,in loveeee &lt;3 and it hurts 
0,1468328980,Tue Apr 07 01:00:28 PDT 2009,NO_QUERY,Lewdogg13,i hate being away from her... i cant sleep alone anymore 
0,1468329221,Tue Apr 07 01:00:32 PDT 2009,NO_QUERY,stblank,depressed. our new app's alpha 0.0.10 is now even more complex than our last app's version 9.5. i long for those  small dev teams days.  
0,1468329339,Tue Apr 07 01:00:35 PDT 2009,NO_QUERY,dmtran1028,currently watching &quot;roommates&quot;. i miss the nyc!!! 
0,1468329533,Tue Apr 07 01:00:39 PDT 2009,NO_QUERY,Kristy92K,needs a hug 
0,1468329919,Tue Apr 07 01:00:46 PDT 2009,NO_QUERY,captainianr,back at the office -     still only 3 days until another long weekend... 
0,1468329968,Tue Apr 07 01:00:49 PDT 2009,NO_QUERY,cocoabeauti04,@mstyrac lol yea i thought about tht ..sowey  but thnx i have some rod ones sitting around&quot; orange my fav color just didn't kno how 2 use
0,1468330836,Tue Apr 07 01:01:03 PDT 2009,NO_QUERY,LeojaneZhu,feeling blue...and almost everybody says that my jokes are bad. 
0,1468331305,Tue Apr 07 01:01:15 PDT 2009,NO_QUERY,truthslayer,"waiting, waiting, waiting for a phone call that may mean i can actually sleep at night......but then again "
0,1468331411,Tue Apr 07 01:01:17 PDT 2009,NO_QUERY,ramanagal,hate being here 
0,1468331598,Tue Apr 07 01:01:19 PDT 2009,NO_QUERY,ChiQueenDiva,"@therealswizzz i guess graphic art didn't make the cut, huh? "
0,1468331831,Tue Apr 07 01:01:24 PDT 2009,NO_QUERY,wendyblackheart,may hold off on hawk. getting a job first might be a better idea... but i want it. 
0,1468332203,Tue Apr 07 01:01:32 PDT 2009,NO_QUERY,kixxa,"@jvmediadesign i have pic of bucket kitty!! but, i'll probably post it tomorrow now. means having to find cables and connections... "
0,1468332244,Tue Apr 07 01:01:33 PDT 2009,NO_QUERY,kmmcat123,"http://twitpic.com/2y65i - snow, the guy i'm seeing car at work...lmao...he gonna kill me "
0,1468332689,Tue Apr 07 01:01:42 PDT 2009,NO_QUERY,shinsh0ku,"@bonniebix controlling own life not possible uni after graduation, when i start masters.  boohoo"
0,1468332867,Tue Apr 07 01:01:46 PDT 2009,NO_QUERY,yshiee,having a major head ache!!!!  this sucks men! arrrrrrrg!
0,1468333186,Tue Apr 07 01:01:52 PDT 2009,NO_QUERY,Muric2024,@mileycyrus http://twitpic.com/2xszg - napping? at this point you may need a few of those. gma is gonna come early. 
0,1468333249,Tue Apr 07 01:01:54 PDT 2009,NO_QUERY,rachael_ann,yes it is  and i got ripped off do not shop at wow. !!!
0,1468334430,Tue Apr 07 01:02:19 PDT 2009,NO_QUERY,ianjeffray,"slept badly.  still feel like hell, but maybe not as bad as yesterday.  why am i /always/ ill when i take time off work? "
0,1468334462,Tue Apr 07 01:02:20 PDT 2009,NO_QUERY,Geir_Age_Sorum,"at work, and a little sick "
0,1468334712,Tue Apr 07 01:02:25 PDT 2009,NO_QUERY,xcupcakekidx,"its already 1 in the a.m. i need to sleep, especially since i have to be at school for 12 hours "
0,1468334728,Tue Apr 07 01:02:25 PDT 2009,NO_QUERY,viabriones,beeeaaach. 
0,1468334774,Tue Apr 07 01:02:26 PDT 2009,NO_QUERY,funkybaby76,what a bad day! need comfort drink - sipping on a mocha frap here at starbucks with tricia. so tired 
0,1468334921,Tue Apr 07 01:02:29 PDT 2009,NO_QUERY,lananana,"what a day! so busy, my head hurts from thinking too much! annnd tomorrow will be the same. woe is me "
0,1468335001,Tue Apr 07 01:02:31 PDT 2009,NO_QUERY,oliverwebb87,has just realised he works with a bunch of racists. 
0,1468335209,Tue Apr 07 01:02:36 PDT 2009,NO_QUERY,projectVISUAL,"@gerrycoe hi gerry, i'm in dublin most of the time; college "
0,1468335287,Tue Apr 07 01:02:37 PDT 2009,NO_QUERY,quirkytraveller,tweet4today: &quot;have a limbo party while you are still supple enough to get under that bar&quot; .... still??? 
0,1468335557,Tue Apr 07 01:02:43 PDT 2009,NO_QUERY,nrotschafer,@yayfuckbuddies what? i would!  and me horny too 
0,1468335636,Tue Apr 07 01:02:44 PDT 2009,NO_QUERY,eicmc,im hungryyyy   need more sushi
0,1468335650,Tue Apr 07 01:02:47 PDT 2009,NO_QUERY,hiway,i really wish i had not bought the camera-less e62 that day when my 6680 went dead. i miss photographing little things. dslr is too bulky 
0,1468335659,Tue Apr 07 01:02:45 PDT 2009,NO_QUERY,Ice_Ziggee,@arhh_ i think iï¿½ll end up going alone  but i will see it at some point...
0,1468335664,Tue Apr 07 01:02:46 PDT 2009,NO_QUERY,dzuelke,"@skoop but those cause rsi too  rsi guides always tell to use two hands for shortcuts... ah well, i wish you luck. keep me posted please."
0,1468335742,Tue Apr 07 01:02:47 PDT 2009,NO_QUERY,marco_cali,@marcfennell i should be in that photo 
0,1468336063,Tue Apr 07 01:02:54 PDT 2009,NO_QUERY,msflora,"@alenakristina oooooh i love it!! sorry i can't help  if you can't find it, i probably wont be able to find it because, well, you know..."
0,1468336160,Tue Apr 07 01:02:57 PDT 2009,NO_QUERY,amiiiee,"sucked in heather, sewage bath xp and poor owen in the bear  (total drama island)"
